Date,WS,Elev,Hor,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
6/18/16,1,3,Bs,4.02,-81.14,73.35,25.07,1.11,19.16,n,2.46,15.97,3.45,2.94,0.57,0.36,20.17,27.36,15.6,367.12,403.06,23.64
6/18/16,1,3,Oa,4.8,13.86,71.57,19.79,3.82,19.95,n,3.39,15.42,1.65,3.99,0.57,0.46,14.47,22.66,14.95,389.41,665.97,29.68
6/18/16,1,4,Bh,4.31,-26.76,71.57,17.35,3.08,30.49,n,3.72,28.72,4.34,7.33,3.4,0.69,9.11,17.5,86.69,405.65,1250.29,109.87
6/18/16,1,4,Bs,4.36,-21.62,81.54,22.54,3.18,22.51,n,4.07,33.36,10.19,6.03,1.46,0.71,12.36,18.43,97.37,370.68,743.08,95
6/18/16,1,4,Oa,4.84,10.88,129.6,16.52,30.28,43.53,n,5.38,14.38,-0.01,3.22,2.36,0.31,3.6,6.8,73.34,486.42,3790.33,136.14
6/18/16,1,5,Bh,4.67,2.75,69.79,23.37,18.38,17.85,n,5.92,14.75,1.18,3.82,0.57,1.16,14.38,20.71,32.72,389.38,838.73,45.29
6/18/16,1,5,Bs,6.24,78.71,85.45,30.99,3.41,18.69,n,5.34,15.68,3.66,2.96,1.21,1.37,19.74,24.39,40.58,331.41,476.75,48.23
6/18/16,1,5,Oa,4.83,26.55,74.06,24.46,22.1,23.51,n,5.75,16.31,1.07,4.27,1.81,1.58,14.29,19.38,32.67,445.97,1420.3,52.47
6/18/16,1,6,Bh,4.82,4.41,82.6,30.86,1.08,6.98,n,2.21,11.16,2.33,1.66,0.76,1.39,14.25,25.3,1.34,335.04,253.19,7.01
6/18/16,1,6,Bs,4.9,4.49,84.39,30.51,0.81,7.29,n,2.18,11.71,2.44,1.48,0.57,1.29,14.23,25.42,0.77,363.56,258.24,6.17
6/18/16,1,6,Oa,6.31,79.82,86.17,30.25,1.96,9.26,n,2.42,12.64,1.87,2.3,0.57,1.39,13.8,24.73,2.06,300.64,346.25,8.7
6/18/16,1,7,Bh,5.02,8.76,93.29,44.03,0.65,5.49,n,4.96,6.93,0.94,1.3,0.99,1.97,14.52,27.78,0.57,539.95,267.4,9.31
6/18/16,1,7,Bs,5.03,8.52,94,44.46,0.39,5.33,n,4.88,8.49,1.27,1.31,2.72,1.97,14.01,27.37,0.37,610.55,265.35,7.28
6/18/16,1,7,Oa,4.8,7.69,90.44,38.67,3.62,7.94,n,4.79,11.67,1.19,3.04,0.85,1.62,12.2,22.3,0.92,493.99,612.69,19.91
6/18/16,1,8,Bhs,4.46,-19.55,85.45,22.8,1.01,11.34,n,3.27,12.68,5.82,1.39,1.72,0.78,14.76,31.49,23.47,254.62,225.05,27.87
6/18/16,1,8,Bs2,4.68,-3.91,79.4,26.68,0.99,12.1,n,4.46,7.41,2.04,1.24,2.25,1.11,15.25,35.07,9.94,256.82,196.6,17.22
6/18/16,1,8,Oa,4.06,-71.13,70.14,5.67,8.39,20.46,n,3.75,14.34,0.38,3.84,0.86,0.26,5,8.25,61.31,348.1,1819.41,95.05
6/18/16,1,9,Bhs,4.52,-7.79,88.3,22.23,5.18,3.75,n,1.31,13.79,1.48,3.72,2.44,0.44,6.85,9.51,5.58,198.25,727.16,24.52
6/18/16,1,9,Bs2,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,n,-888.88,-888.88,-888.88,-888.88,2.08,-888.88,-888.88,-888.88,-888.88,123.45,-999.99,21.79
6/18/16,1,9,Oa,4.26,-28.27,74.77,10.85,69.04,17.95,n,7.05,6.08,-0.09,2.28,6.31,0.4,3.69,4.67,47.32,296.81,2469.57,111.87
7/23/16,1,10,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,10,Oa,4.3,-22.55,40.23,5.32,54.67,45.62,n,7.13,3.82,-0.02,1.83,8.54,0.11,3.73,2.71,17.25,380.24,3958.2,130.43
7/23/16,1,11,Bhs1,5.46,11.9,34.07,16.61,0.34,14.36,n,1.21,12.71,2.31,2.11,2.78,0.21,17.62,23.1,1.9,650.53,323.64,12.78
7/23/16,1,11,Bhs3,5.41,10.89,33.65,16.91,0.02,13.87,n,1.05,12.49,2.75,2.27,2.35,0.15,17.59,24.51,-888.88,717.23,330.3,11.68
7/23/16,1,11,Oa,5.24,24.39,53.05,13.12,3.52,24.21,n,2.93,12.42,1.09,3.43,4.9,0.21,11.88,16.15,3.9,623.33,1050.09,38.63
7/23/16,1,12,Bh,5.37,72.77,-888.88,-888.88,-888.88,-888.88,n,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,417.39,-888.88,-888.88
7/23/16,1,12,Bs,4.43,-23.98,17.87,8.89,45.94,21.44,n,3.62,12.71,1.3,3.54,31.13,0.11,11.38,8.56,159.03,583.89,1512.48,194.68
7/23/16,1,12,Oa,4.08,-83.78,78.69,4.97,70.58,30.49,n,9.8,5.3,0.13,1.95,10.08,0.16,7.46,10.63,176.1,405.34,1923.27,203.96
7/23/16,1,13,Bhs1,4.13,-71.5,65.87,14.6,3.7,11.29,n,3.81,20.64,1.5,5.36,2.74,0.43,8.85,5.96,3.76,621.38,2288.32,44.38
7/23/16,1,13,Bhs3,4.22,-55.56,65.87,16.78,4.88,10.73,n,3.61,21.5,1.99,5.91,3.19,0.42,8.34,7.42,4.95,638.94,2108.06,46.64
7/23/16,1,13,Oe,-999.99,-999.99,20.51,4.62,21.3,46.79,n,7.34,2.61,0,1.46,9.15,0.13,9.54,4.23,2.3,-999.99,2074.56,68.01
7/23/16,1,1,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,1,Oa,5.25,17.24,24.82,2.84,4.95,14.85,n,1.05,9.64,0.77,2.63,3.16,0.13,3.83,5.06,14.12,228.22,593.33,28.68
7/23/16,1,2,Bs,4.23,-46.28,68.72,16.17,6.16,31.43,n,4.92,23.35,0.76,5.33,31.13,0.36,9.61,8.52,25.2,309.59,3081.83,102.62
7/23/16,1,2,Oa,4.16,-65.34,27.84,8.72,24.87,21.86,n,3.21,7.93,0.05,2.48,3.75,0.22,31.87,4.53,9.51,476.74,2339.14,50.93
7/23/16,1,3,Bh,4.73,-4.52,92.57,15,0.46,16.13,n,7.13,20.01,4.6,4.32,3.63,0.06,5.28,26.64,20.45,227.59,846.28,42.42
7/23/16,1,3,Bs,4.75,-5.4,-888.88,-888.88,-888.88,-888.88,n,-888.88,-888.88,-888.88,-888.88,0.84,0.38,8.98,24.9,10.84,72.79,-888.88,26.22
7/23/16,1,3,Oa,4.89,17.75,94.71,9.81,7.01,23.51,n,7.96,22.68,1.93,5.99,7.29,0.14,5.01,9.46,12.47,329.71,1506.77,63.99
7/23/16,1,4,Bh,4.45,-23.93,44.51,11.64,6.21,23.98,n,2.52,24.94,3.77,6.39,10.45,0.14,9.47,10.68,63.85,354.26,1234.41,93.91
7/23/16,1,4,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,54.96
7/23/16,1,4,Oa,4.19,-58.1,56.26,8.81,14.42,22.21,n,3.03,6.6,0.03,2.21,5.51,0.1,6.02,4.83,38.28,384.03,2111.27,129.27
7/23/16,1,5,Bh,4.8,25.12,43.08,8.81,51.07,33.05,n,11.92,15.79,0.82,3.8,1.51,0.24,6.81,7.57,31.42,380.44,2029.72,-888.88
7/23/16,1,5,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,5,Oa,4.86,13.26,68.01,21.1,27.46,24.44,n,5.5,17.09,1.33,4.41,1.88,0.63,11.52,15.62,27.06,610.98,1459.43,69.43
7/23/16,1,6,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,6,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,6,Oa,4.88,21.49,45.93,4.24,31.05,28.4,n,4.79,17.2,0.65,4.21,7.7,0.18,7.22,6.41,18.86,285.39,1736.74,70.07
7/23/16,1,7,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,7,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,7,Oa,4.68,-2.8,67.65,12.16,10.63,13.83,n,4.1,18.23,1.73,5.22,2.56,0.36,6.19,6.75,10.03,653.65,1418.13,61.43
7/23/16,1,8,Bhs,4.84,-7.6,81.89,20.71,0.6,10.89,n,2.95,13.6,7.78,1.33,3.81,0.49,13.57,32.26,24.11,298.55,212.31,32.92
7/23/16,1,8,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,8,Oa,4.2,-61.66,49.14,3.53,10.7,16.36,n,3.18,8.6,0.33,2.83,3.66,0.13,5.4,6.68,67.52,359.9,1293.7,89.48
7/23/16,1,9,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
7/23/16,1,9,Oa,4.46,-16.93,44.51,5.93,64.68,16.32,n,7.59,3.3,0.02,1.67,6.18,0.15,5.31,5.21,37.65,472.02,2057.71,99.6
8/20/16,1,10,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,10,Oa,4.23,-44.65,75.58,4.32,19.68,48.87,n,8.88,4.6,-0.2,1.57,7.42,2.07,2.12,2.89,24.17,262.55,3134.37,0.02
8/20/16,1,11,Bhs1,5.39,11.98,33.16,18.57,0.88,20.21,n,1.14,16.49,2.37,2.7,0.78,0.44,17.53,20.01,0.39,662.5,525.41,16.89
8/20/16,1,11,Bhs3,-888.88,-888.88,40.38,18.79,1.18,19.32,n,3.29,26.98,2.64,2.6,0.65,0.5,18.95,20.76,0.11,654.52,346.59,10.38
8/20/16,1,11,Oa,5.04,26.85,92.49,9.15,3.52,37.05,n,5.46,24.83,0.76,5.21,6.45,1.54,8.29,11.59,15.79,519.47,1551.23,68.76
8/20/16,1,12,Bh,6.53,414.95,27.23,15.08,68.78,57.9,n,10.63,15.12,0.27,3.09,31.2,2.57,11.15,14.65,98.94,709.12,2394.69,546.59
8/20/16,1,12,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,12,Oa,3.99,-113.86,140.8,4.13,74.43,63.26,n,17.3,9.86,-0.1,2.39,4.52,2.18,5.26,14.8,196.45,419.06,3230.8,236.78
8/20/16,1,13,Bhs1,4.09,-84.77,105.6,23.23,2.1,19.99,n,5.8,37.8,1.64,7.71,4.33,2.09,5.33,9.39,10.81,593.96,2867.12,68.18
8/20/16,1,13,Bhs3,4.21,-59.86,92.14,23.15,6.08,16.72,n,4.54,31.84,1.73,7.46,1.02,1.84,6.33,10.63,4.72,506.64,2199.79,53.5
8/20/16,1,13,Oe,5.14,74.94,40.38,9.72,41.06,73.74,n,8.42,8.45,-0.16,2.12,25.63,2.56,4.88,2.74,7.4,648.49,3058.55,123.82
8/20/16,1,1,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,1,Oa,4.79,5.05,66.6,1.5,3.59,29.02,n,1.81,17.23,1.47,3.49,1.37,0.69,1.21,7.12,25.57,255.28,1266.95,54.19
8/20/16,1,2,Bs,4.15,-65.9,60.74,7.85,4.13,40.72,n,4.71,26.2,0.54,5.35,3.2,1.89,7.48,7.09,30.68,360.87,3159.18,86.6
8/20/16,1,2,Oa,4.05,-87.11,42.45,7.19,29,51.77,n,7.8,12.68,0,2.46,4.59,2.08,6.89,6.65,47.59,377.76,3603.78,107.47
8/20/16,1,3,Bh,5.06,9.9,91.45,27.16,1.1,25.9,n,4.34,17.46,3.07,3.26,0.88,0.52,15.81,30.96,4.44,345.25,565.62,26.96
8/20/16,1,3,Bs,5.08,-9.2,87.66,28.68,1.84,23.45,n,2.82,17.46,3.82,2.71,1.76,0.42,18.3,30.99,6.29,338.23,419.08,25.15
8/20/16,1,3,Oa,4.98,4.87,84.55,26.81,2.85,25.03,n,3.17,16.57,1.91,2.99,0.77,0.47,14.39,29.72,8.59,345.73,688.41,32
8/20/16,1,4,Bh,4.35,-25.03,58.67,10.07,19.94,50.32,n,4.34,39.29,2.29,9.56,1.52,2.11,5.09,7.86,36.54,280.46,2516.28,103.06
8/20/16,1,4,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,4,Oa,4.13,-69.6,65.91,5.97,12.34,48.2,n,5,16.31,0,2.97,9.18,1.56,3.92,5.06,40.91,341.31,2637.8,117.91
8/20/16,1,5,Bh,4.63,21.26,71.44,6.19,50.82,57.79,n,18.97,21.76,0.22,4.54,1.39,2.28,2.6,5.54,28.2,540.26,3463.99,98.11
8/20/16,1,5,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,5,Oa,4.57,9.97,100.77,14.12,42.09,53.22,n,8.76,31.5,0.79,7.28,2.01,3.2,3.78,7.3,26.62,533.21,3851.63,95.92
8/20/16,1,6,Bh,4.63,2.05,52.11,12.29,16.91,30.36,n,5.84,32.54,2.21,8.04,1.1,2.28,4.18,7.83,9.88,275.19,1387.48,57.72
8/20/16,1,6,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,6,Oa,4.79,12.81,97.32,3.57,24.48,34.93,n,5.17,19.79,0.07,4.31,8.99,1.09,2.71,5.38,18.23,249.8,1674.57,73.36
8/20/16,1,7,Bh,5.52,15.38,83.17,56.23,1.99,10.03,n,5.25,14.38,1.5,2.01,2.23,2.12,20.74,25.1,0.83,706.7,359.78,16.92
8/20/16,1,7,Bs,5.8,30.66,76.61,54.05,19.04,11.81,n,6.96,15.34,1.16,2.69,0.88,2.19,18.74,23.89,2.26,722.14,467.32,16.06
8/20/16,1,7,Oa,5.16,9.02,103.88,46.21,3,13.07,n,5.42,13.34,1.03,3.11,1.33,1.84,18.09,22.01,6.14,653.97,567.77,30.75
8/20/16,1,8,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,8,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,8,Oa,3.9,-138.17,108.71,2.55,8.24,35.04,n,5.09,23.5,0.83,4.52,1.47,0.97,2.19,9.17,154.06,332.57,1887.57,186.82
8/20/16,1,9,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
8/20/16,1,9,Oa,4.48,0.71,72.13,4.88,97.53,34.26,n,12.84,4.56,0,1.67,11.48,2.17,3.18,4.15,38.6,389.66,2763.28,145.35
9/17/16,1,10,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,10,Oa,4.17,-59.06,85.36,2.44,3.51,40.97,n,5.7,3.47,0,1.65,15.3,0.32,2.29,1.16,33.54,256.16,2576.65,93.95
9/17/16,1,11,Bhs1,5.37,18.67,39.84,15.82,0.43,22.56,n,0.7,15.96,1.63,2.47,0.16,0.49,22.93,19.48,0.03,806.95,394.94,12.23
9/17/16,1,11,Bhs3,5.32,14.33,32.82,15.39,0.04,21.09,n,0.07,13.43,2.53,2.58,0.25,0.45,22.79,19.53,0.02,804.77,372,9.22
9/17/16,1,11,Oa,5.13,16.44,80.24,13.03,2.01,31.19,n,3.26,15.63,0.99,3.55,4.47,0.59,16.6,16.89,17.22,847.24,799.2,33.28
9/17/16,1,12,Bh,4.36,-30.8,62.22,5.45,18.18,77.75,n,29.54,17.04,1.08,4.23,13.35,0.55,9.74,8.84,192.22,224.03,1614.32,163.01
9/17/16,1,12,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,12,Oa,3.96,-114.31,119.89,3.26,37.33,44.93,n,60.64,5.35,-0.4,2.12,3.4,0.33,6.28,11.44,149.78,315.84,2165.29,133.66
9/17/16,1,13,Bhs1,4.05,-90.82,135.82,23.5,1.03,18.55,n,1.67,34.45,2.37,8.09,0.93,1.44,5.95,10.28,3.22,651.83,2672.74,46.26
9/17/16,1,13,Bhs3,4.08,-81.27,121.78,22.06,2.3,17.78,n,3.73,33,2.39,8.03,2.37,1.01,5.93,10.37,4.66,644.78,2510.87,42.2
9/17/16,1,13,Oe,4.93,80.71,94.47,9.94,7.31,88.69,n,11.88,13.18,-0.33,2.82,29.34,0.58,6.08,3.95,1.78,867.85,3288.1,105.9
9/17/16,1,1,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,1,Oa,-888.88,-888.88,112.5,2.92,3.85,30.92,n,3.37,72.27,3.44,5.13,1.08,0.29,4.71,3.29,54.54,106.45,1112.2,85.21
9/17/16,1,2,Bs,4.21,-52.92,87.66,15.04,1.87,38.28,n,5.75,34.88,2.18,7.41,7.36,1.21,7.76,9.33,27.11,185.66,2605.51,58.84
9/17/16,1,2,Oa,3.89,-140.75,91.45,14.82,2.8,72.96,n,6.5,29.39,0,4.69,7.36,0.82,6.16,3.43,30.58,438.29,3959,122.63
9/17/16,1,3,Bh,5.03,11.03,107.37,21.75,0.62,23.05,n,1.01,14.01,2.51,2.9,-777.77,0.28,12.31,28.91,0.59,398.16,487.85,13.76
9/17/16,1,3,Bs,5.21,17.67,91.24,25.72,1.15,24.21,n,1.87,14.59,1.89,2.45,0.57,0.36,16.86,30.95,2.76,409.61,379.28,11.01
9/17/16,1,3,Oa,5.03,11.36,80.06,27.77,0.82,24.11,n,2.57,13.01,1.59,2.7,0.58,0.39,15.96,30.04,4.78,404.27,481.19,14.24
9/17/16,1,4,Bh,4.5,-5.94,69.05,10.24,11.16,47.95,n,18.13,32.95,3.18,8.39,11.37,0.42,8.69,8.45,34.31,298.66,2184,64.08
9/17/16,1,4,Bs,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,n,-888.88,-888.88,-888.88,-888.88,-888.88,0.45,29,13.57,32.24,68.07,1415.99,54.35
9/17/16,1,4,Oa,4.02,-117.12,158.02,8.72,6.71,75.42,n,10.89,17.53,-0.17,3.64,5.62,0.42,7.46,3.5,46.23,247.8,3799.29,108.83
9/17/16,1,5,Bh,-888.88,-888.88,119.51,4.66,27.53,56.1,n,44.73,24.46,1.15,5.54,25.64,0.38,3.87,4.75,82.38,165.47,2456.19,112.16
9/17/16,1,5,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,5,Oa,4.58,18.5,121.78,8.94,31.5,67.51,n,51.17,28.35,1.07,6.37,4.6,1.04,6.75,4.84,24.64,278.28,3137.36,73.3
9/17/16,1,6,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,6,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,6,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,7,Bh,5.44,21.84,96.17,54.93,0.58,10.8,n,0.94,9.08,0.29,1.29,0.6,2.14,23.59,25.66,0.5,706.91,182.05,5.54
9/17/16,1,7,Bs,5.45,19.58,88.78,51.44,0.53,9.43,n,0.86,8.33,0.3,1.32,0.16,2.33,23.99,26.06,0.67,788.1,166.62,6.06
9/17/16,1,7,Oa,5.24,16.07,102.81,44.46,0.52,12.29,n,0.85,8.37,0.52,2.17,0.12,1.88,20.91,21.63,0.24,677.59,393.43,18.12
9/17/16,1,8,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,8,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,8,Oa,-888.88,-888.88,136.01,2.54,4.47,29.1,n,7.26,23.09,1.4,4.82,4.43,0.34,3.28,7.23,120.03,189.98,1874.56,107.4
9/17/16,1,9,Bhs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,9,Bs2,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
9/17/16,1,9,Oa,4.29,-36.26,75.31,3.74,53.19,37.24,n,86.41,4.01,0,1.7,9.66,0.44,4.32,3.22,71.19,291.18,2342.69,113.63
10/15/16,1,10,Bh,-888.88,-888.88,65.87,17.52,24.04,57.5,n,39.05,38.14,5.61,7.99,56.58,0.85,32.16,11.45,190.5,-999.99,-999.99,-999.99
10/15/16,1,10,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,10,Oa,4.34,-24.89,78.69,4.71,44.09,46.79,n,71.63,3.22,0,1.78,27.55,0.3,7.27,3.73,29.07,354.35,2948.52,118.29
10/15/16,1,11,Bhs1,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,11,Bhs3,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,11,Oa,4.83,13.68,111.8,4.97,29.17,42.6,n,47.38,47.67,1.28,4.68,1.88,0.43,9.83,8.27,61.08,529.29,1555.18,86.96
10/15/16,1,12,Bh,4.47,-9.39,61.6,8.15,76.05,92.18,n,123.54,38.84,1.05,4.63,1.95,0.74,23.06,14.73,234.9,259.31,2389.45,196.13
10/15/16,1,12,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,12,Oa,3.98,-109.17,125.69,4.97,55.52,73.79,n,90.2,5.72,0,2.51,11.26,0.37,14.17,15.51,209.46,297.71,3063.79,252.36
10/15/16,1,13,Bhs1,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,13,Bhs3,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,13,Oe,4.84,109.97,72.99,14.21,49.93,148.05,n,81.1,8.33,0,2.54,44.28,0.65,32.37,4.51,2.21,447.71,5368.14,172
10/15/16,1,1,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,1,Oa,5.04,15.74,49.13,3.13,22.89,26.54,n,37.19,37.97,0.82,3.46,0.34,0.5,4.69,4.15,33.68,212.59,931.38,49.54
10/15/16,1,2,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,n,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
10/15/16,1,2,Oa,4.09,-77.23,29.4,4.71,29.63,41.2,n,48.14,8.87,0,2.42,7.62,0.57,12.77,6.21,83.21,301.88,2718.44,115.68
