Date,WS,Site,Elev,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
2014-12-23,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2014-12-23,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,SFB,Oa,-888.88,-888.88,55.01,-888.88,-888.88,-888.88,Y,-888.88,-888.88,8.22,5.36,-888.88,0.05,23.65,21.80,3.47,381.17,780.91,14.53
2015-01-16,6,SFB,Oa,3.91,-119.42,29.65,-888.88,-888.88,-888.88,Y,-888.88,-888.88,3.11,8.68,-888.88,0.35,15.65,13.62,10.36,181.33,2677.06,33.77
2015-01-16,6,SFB,Bh,4.37,-21.75,51.79,-888.88,-888.88,-888.88,Y,-888.88,-888.88,5.41,4.41,-888.88,0.37,32.97,25.09,6.31,329.43,596.22,9.10
2015-01-16,6,SFB,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,SFB,Bs,4.53,-12.30,52.74,-888.88,-888.88,-888.88,Y,-888.88,-888.88,8.09,6.48,-888.88,0.37,45.65,22.70,4.50,310.34,732.03,9.86
2015-01-16,6,SFB,Bs,5.35,2.97,45.74,-888.88,-888.88,-888.88,Y,-888.88,-888.88,2.25,0.72,-888.88,1.10,14.28,29.24,39.62,22.97,162.64,43.23
2015-01-16,6,HH,Oa,4.35,-28.77,27.98,-888.88,-888.88,-888.88,Y,-888.88,-888.88,6.44,3.77,-888.88,0.15,24.68,17.61,4.50,248.88,555.56,18.18
2015-01-16,6,HH,Oa,4.30,-34.93,29.66,-888.88,-888.88,-888.88,Y,-888.88,-888.88,7.74,2.46,-888.88,0.24,19.28,18.60,38.13,136.85,499.15,39.13
2015-01-16,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,HH,Bs,4.52,-17.40,31.83,-888.88,-888.88,-888.88,Y,-888.88,-888.88,8.78,2.15,-888.88,0.18,21.83,20.24,17.32,36.52,395.19,26.00
2015-01-16,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,LH,Oa,4.65,-15.48,34.54,-888.88,-888.88,-888.88,Y,-888.88,-888.88,3.66,0.00,-888.88,1.01,12.64,22.32,2.58,38.37,261.84,26.93
2015-01-16,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,LH,Bh,4.81,-1.58,42.60,-888.88,-888.88,-888.88,Y,-888.88,-888.88,3.86,-0.36,-888.88,1.25,16.94,20.71,1.06,120.80,365.10,7.42
2015-01-16,6,LH,Bh,4.78,-7.67,31.04,-888.88,-888.88,-888.88,Y,-888.88,-888.88,3.57,0.00,-888.88,1.07,11.94,23.83,2.70,115.08,214.77,10.09
2015-01-16,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-01-16,6,LH,Bs,5.08,1.50,31.87,-888.88,-888.88,-888.88,Y,-888.88,-888.88,3.54,0.00,-888.88,0.89,10.26,22.87,0.23,131.21,233.82,5.22
2015-02-20,6,SFB,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,1.11,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,SFB,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,5.93,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,SFB,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,3.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,SFB,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,SFB,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,1.15,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,SFB,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,0.31,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,1.40,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,1.95,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,2.75,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,15.83,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,8.90,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,0.42,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-02-20,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,0.30,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,SFB,Oa,-999.99,-999.99,58.47,28.66,0.81,2.25,Y,4.21,14.97,4.64,3.95,2.23,0.20,9.78,16.81,13.66,254.13,-999.99,25.53
2015-03-20,6,SFB,Oa,-999.99,-999.99,36.80,21.31,2.19,2.22,Y,3.79,18.35,2.70,7.10,4.88,0.29,23.93,17.35,26.14,222.12,-999.99,-999.99
2015-03-20,6,SFB,Bh,-999.99,-999.99,68.39,28.01,1.16,3.49,Y,4.03,18.49,6.88,5.13,2.43,0.45,14.55,22.54,13.02,-999.99,-999.99,24.38
2015-03-20,6,SFB,Bh,-999.99,-999.99,60.22,27.36,1.30,2.54,Y,2.74,27.80,6.36,7.23,3.12,0.45,14.57,20.94,11.82,144.95,-999.99,38.01
2015-03-20,6,SFB,Bs,-999.99,-999.99,72.90,31.19,2.39,3.70,Y,4.00,24.46,7.37,6.83,10.09,0.20,14.22,22.74,6.30,369.60,-999.99,19.51
2015-03-20,6,SFB,Bs,-999.99,-999.99,78.91,29.84,0.20,4.42,Y,3.99,28.69,8.51,7.12,2.03,0.50,20.33,28.76,0.44,591.89,-999.99,15.47
2015-03-20,6,HH,Oa,-999.99,-999.99,36.97,27.79,1.97,1.47,Y,0.90,18.79,8.39,5.06,3.45,0.25,18.00,17.98,9.00,170.61,-999.99,23.06
2015-03-20,6,HH,Oa,-999.99,-999.99,42.83,27.10,6.21,3.33,Y,3.36,17.83,8.04,4.45,3.59,0.18,18.54,18.09,31.58,189.64,-999.99,44.89
2015-03-20,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,140.40,-999.99,-999.99
2015-03-20,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,47.26
2015-03-20,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,168.38,-999.99,-999.99
2015-03-20,6,HH,Bs,-999.99,-999.99,52.88,25.88,1.64,2.17,Y,2.80,17.42,7.54,4.41,0.84,0.20,18.48,19.76,7.17,156.88,-999.99,23.92
2015-03-20,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,LH,Oa,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,Y,-888.88,-888.88,0.76,5.29,5.51,1.08,29.60,18.70,65.78,152.05,-888.88,-888.88
2015-03-20,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,LH,Bh,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,Y,-888.88,-888.88,5.11,2.87,1.55,0.88,15.27,19.48,5.19,162.78,-888.88,18.40
2015-03-20,6,LH,Bh,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,Y,-888.88,-888.88,0.00,3.95,13.09,0.91,12.90,22.02,2.95,198.84,-888.88,13.36
2015-03-20,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-03-20,6,LH,Bs,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,Y,-888.88,-888.88,1.98,2.83,3.65,0.84,25.76,18.47,2.28,143.54,-888.88,-888.88
2015-04-18,6,SFB,Oa,4.39,-31.78,73.93,34.15,0.79,3.75,Y,6.17,22.01,3.61,6.81,3.10,0.51,13.20,20.38,8.36,-999.99,-999.99,25.33
2015-04-18,6,SFB,Oa,3.97,-100.33,31.42,23.75,2.13,5.71,Y,4.46,30.84,1.09,8.52,21.03,0.41,13.98,14.15,8.91,153.71,1799.12,47.32
2015-04-18,6,SFB,Bh,4.41,-27.66,84.67,35.49,1.31,3.64,Y,4.92,32.91,6.77,8.30,0.56,0.84,12.83,25.31,10.62,-999.99,-999.99,25.22
2015-04-18,6,SFB,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-04-18,6,SFB,Bs,4.57,-11.52,72.50,31.49,0.34,6.20,Y,3.54,28.20,5.53,7.04,0.99,0.38,12.86,23.48,0.34,-999.99,571.45,17.30
2015-04-18,6,SFB,Bs,4.51,-15.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,347.92,-999.99,-999.99
2015-04-18,6,HH,Oa,4.42,-28.70,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,362.56,-999.99,22.64
2015-04-18,6,HH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-04-18,6,HH,Bh,4.69,-8.20,37.42,23.75,0.00,0.00,Y,0.53,19.46,9.35,4.30,3.37,0.39,15.17,17.78,1.19,258.44,-999.99,22.64
2015-04-18,6,HH,Bh,4.50,-21.73,40.07,15.66,104.71,3.64,Y,2.29,14.08,0.50,3.01,0.84,-888.88,-888.88,-888.88,-888.88,-888.88,733.05,72.38
2015-04-18,6,HH,Bs,4.77,-6.05,24.60,29.62,0.00,0.00,Y,0.62,19.75,11.49,3.07,1.03,0.13,14.17,10.57,42.74,-999.99,-999.99,22.64
2015-04-18,6,HH,Bs,4.35,-31.69,25.67,31.45,0.33,0.06,Y,0.68,21.38,9.24,8.00,3.87,0.75,21.54,16.29,34.93,-999.99,574.89,60.60
2015-04-18,6,LH,Oa,4.12,-65.06,44.13,14.31,44.66,32.40,Y,15.59,22.01,5.56,6.28,8.51,0.12,13.64,15.25,145.42,50.43,641.60,162.09
2015-04-18,6,LH,Oa,4.37,-35.40,62.96,26.05,8.85,11.45,Y,4.42,17.83,3.05,4.88,3.51,0.73,18.38,17.55,20.70,99.70,578.02,43.97
2015-04-18,6,LH,Oa,4.65,-15.00,51.61,32.01,2.23,5.66,Y,3.24,15.97,3.72,3.28,1.38,1.03,10.39,19.21,6.10,139.84,296.28,24.16
2015-04-18,6,LH,Bh,4.53,-12.91,117.65,39.28,2.04,23.18,Y,10.55,25.31,7.08,7.91,13.93,0.63,12.63,15.01,75.27,77.74,692.10,156.60
2015-04-18,6,LH,Bh,4.88,-2.45,66.80,31.62,0.88,6.33,Y,1.83,15.05,6.37,2.30,1.90,0.99,12.12,19.78,2.65,60.82,-999.99,15.80
2015-04-18,6,LH,Bh,4.85,-4.19,59.47,37.67,0.62,3.98,Y,3.28,17.31,5.00,2.19,2.22,1.00,10.45,21.24,0.76,263.40,194.34,13.15
2015-04-18,6,LH,Bs,5.71,10.67,69.53,44.80,3.46,13.15,Y,8.51,10.60,4.31,2.31,4.32,1.16,10.58,25.49,8.87,158.39,260.46,54.42
2015-04-18,6,LH,Bs,4.66,-53.20,72.19,34.67,1.31,6.99,Y,2.30,19.38,6.62,2.90,0.36,1.00,15.90,20.36,1.38,137.75,245.30,11.74
2015-04-18,6,LH,Bs,4.97,-7.16,57.13,44.37,7.26,6.28,Y,3.12,14.31,2.11,1.82,2.38,0.96,11.86,22.58,0.80,191.32,186.24,12.10
2015-05-23,6,SFB,Oa,4.45,-9.91,77.12,32.71,0.00,7.56,Y,5.00,23.27,4.48,5.40,2.75,0.85,11.23,19.83,5.47,415.02,575.65,20.84
2015-05-23,6,SFB,Oa,3.93,-98.10,49.46,23.58,2.57,8.61,Y,5.34,27.09,0.18,6.51,13.66,0.81,14.92,15.05,53.11,245.14,1732.57,56.19
2015-05-23,6,SFB,Bh,4.55,-1.75,83.08,31.58,0.05,6.28,Y,4.67,28.20,6.22,7.25,0.81,0.90,11.85,21.36,5.13,438.55,633.43,14.55
2015-05-23,6,SFB,Bh,4.64,2.08,63.63,27.88,3.82,8.16,Y,4.02,26.20,8.33,4.92,6.47,0.69,18.89,18.60,40.54,200.50,505.39,49.85
2015-05-23,6,SFB,Bs,4.52,-0.99,80.98,32.10,0.73,7.07,Y,4.75,31.65,5.45,8.40,1.77,0.93,10.79,18.73,2.84,578.98,761.10,13.96
2015-05-23,6,SFB,Bs,-888.88,-888.88,81.71,35.06,0.14,9.78,Y,4.42,25.87,3.61,6.19,24.01,0.67,15.04,20.42,3.45,-999.99,459.51,40.15
2015-05-23,6,HH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,169.53,-999.99,-999.99
2015-05-23,6,HH,Oa,4.18,-42.80,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,0.00,3.21,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-05-23,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,116.50,-999.99,-999.99
2015-05-23,6,HH,Bh,4.38,-19.65,41.30,13.88,93.68,2.41,Y,2.47,11.42,-999.99,-999.99,16.94,0.34,15.90,11.60,46.65,-999.99,763.03,77.38
2015-05-23,6,HH,Bs,4.56,-7.22,53.12,33.23,0.00,2.41,Y,1.02,22.57,9.14,2.82,2.15,0.73,13.41,21.29,0.40,207.45,243.93,7.08
2015-05-23,6,HH,Bs,4.41,-23.50,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-05-23,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-05-23,6,LH,Oa,4.55,-10.41,89.95,32.49,8.32,10.14,Y,3.24,14.94,1.39,3.18,0.94,1.47,10.19,19.53,6.10,150.73,391.90,16.04
2015-05-23,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,102.78,-999.99,-999.99
2015-05-23,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-05-23,6,LH,Bh,4.75,-1.69,91.16,36.19,1.84,6.99,Y,2.28,17.46,6.57,2.68,1.42,1.37,10.28,20.63,26.29,72.27,262.42,30.85
2015-05-23,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,126.31,-999.99,-999.99
2015-05-23,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-05-23,6,LH,Bs,4.66,-5.60,94.53,34.49,0.17,7.27,Y,1.99,14.60,3.82,2.42,0.45,1.63,11.02,20.70,1.41,65.90,249.80,7.20
2015-05-23,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,105.04,-999.99,-999.99
2015-06-20,6,SFB,Oa,4.60,-11.08,73.68,-888.88,-888.88,-888.88,Y,-888.88,-888.88,4.60,4.86,0.51,0.56,9.29,18.71,2.44,560.46,1463.45,14.92
2015-06-20,6,SFB,Oa,3.95,-81.66,27.13,19.62,2.77,3.14,Y,4.25,32.61,0.36,10.29,4.55,0.49,15.31,7.48,5.82,215.07,2195.73,37.29
2015-06-20,6,SFB,Bh,4.14,-52.28,37.80,15.09,0.42,3.78,Y,3.17,46.70,3.05,12.77,4.24,0.14,10.25,10.14,0.43,311.89,602.70,27.96
2015-06-20,6,SFB,Bh,4.37,-28.87,57.98,24.10,0.76,2.46,Y,2.22,29.58,3.31,11.74,9.78,0.33,6.66,14.35,3.51,307.02,927.27,27.35
2015-06-20,6,SFB,Bs,4.67,10.35,82.85,28.32,2.09,7.56,Y,4.54,21.42,4.88,4.46,1.24,0.21,13.60,22.03,2.17,411.92,484.08,9.24
2015-06-20,6,SFB,Bs,4.46,-69.17,95.42,34.58,2.14,4.48,Y,3.30,18.16,4.55,7.76,18.79,0.48,13.49,19.40,1.61,154.49,374.67,24.59
2015-06-20,6,HH,Oa,4.17,-48.86,51.84,18.83,19.09,2.84,Y,1.30,24.39,0.37,9.81,11.20,0.23,10.64,9.94,5.75,266.07,1457.74,44.02
2015-06-20,6,HH,Oa,4.41,5.22,36.16,17.31,13.94,6.02,Y,4.92,22.31,4.97,8.29,10.90,0.17,10.16,17.56,29.89,199.19,-999.99,47.64
2015-06-20,6,HH,Bh,4.53,-13.16,42.22,28.62,0.92,1.36,Y,0.83,24.02,4.15,9.00,3.08,0.10,13.12,15.75,0.36,237.01,528.43,13.33
2015-06-20,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2015-06-20,6,HH,Bs,4.81,-0.24,32.30,28.36,0.95,1.06,Y,0.83,17.94,8.17,3.57,2.01,0.42,17.02,19.18,0.49,247.95,227.61,6.04
2015-06-20,6,HH,Bs,4.48,-22.09,34.59,18.75,1.58,2.64,Y,2.53,18.90,5.59,6.29,3.06,0.17,10.29,18.70,1.60,156.64,440.22,16.48
2015-06-20,6,LH,Oa,4.37,-35.78,54.17,-888.88,-888.88,-888.88,Y,-888.88,-888.88,1.41,6.34,5.31,0.08,9.85,12.11,127.86,187.30,670.24,144.93
2015-06-20,6,LH,Oa,4.47,-12.88,70.44,17.01,35.16,8.81,Y,3.35,19.72,0.14,5.92,2.06,1.21,7.27,11.20,1.40,198.16,1326.86,41.28
2015-06-20,6,LH,Oa,4.54,-12.08,-888.88,23.71,15.22,4.21,Y,3.48,19.94,0.95,7.39,4.69,0.63,8.97,17.34,3.54,200.06,-999.99,21.92
2015-06-20,6,LH,Bh,4.59,-2.96,79.11,26.66,2.56,15.20,Y,5.75,17.16,2.52,6.14,6.04,0.75,11.23,15.65,33.31,249.54,480.02,45.50
2015-06-20,6,LH,Bh,4.96,6.56,81.31,33.80,2.62,6.37,Y,1.71,16.16,4.44,3.47,0.41,0.94,15.27,20.12,2.13,-999.99,281.91,13.18
2015-06-20,6,LH,Bh,5.00,3.05,70.21,41.24,2.62,6.62,Y,3.98,22.46,3.55,2.83,0.12,0.91,19.65,22.07,0.59,257.28,-999.99,7.28
2015-06-20,6,LH,Bs,5.35,12.21,88.31,39.58,0.76,11.23,Y,6.21,11.16,1.17,2.08,-888.88,1.20,16.24,24.31,6.50,256.43,262.75,14.44
2015-06-20,6,LH,Bs,5.02,2.79,82.06,31.80,1.53,5.62,Y,1.86,18.49,4.47,4.19,3.55,1.37,12.75,19.04,1.67,169.24,303.45,9.96
2015-06-20,6,LH,Bs,5.30,12.16,53.81,44.80,11.11,5.91,Y,2.82,13.19,1.50,2.28,3.73,0.92,18.80,21.33,1.10,256.48,224.97,10.03
2015-07-17,6,SFB,Oa,4.41,0.58,78.61,28.25,1.38,7.41,Y,4.67,24.02,3.88,7.40,19.57,0.85,10.99,19.79,2.27,405.79,928.72,-999.99
2015-07-17,6,SFB,Oa,3.90,-113.47,40.43,25.72,2.87,3.58,Y,4.46,36.80,0.91,11.19,18.40,0.31,6.91,7.50,9.68,405.79,2840.01,54.02
2015-07-17,6,SFB,Bh,4.11,-62.50,41.40,-888.88,-888.88,-888.88,Y,-888.88,-888.88,2.80,12.88,23.63,0.47,6.82,10.02,0.47,480.73,720.03,30.11
2015-07-17,6,SFB,Bh,4.27,-31.46,53.77,19.88,1.53,2.30,Y,2.37,30.46,4.52,9.23,21.00,0.52,3.84,12.19,1.80,-999.99,1215.09,-999.99
2015-07-17,6,SFB,Bs,4.53,-5.07,90.89,-888.88,-888.88,-888.88,Y,-888.88,-888.88,6.14,7.20,21.79,0.88,12.59,20.84,1.90,781.56,687.69,14.36
2015-07-17,6,SFB,Bs,4.46,-17.02,113.41,36.62,1.38,8.31,Y,4.34,21.09,5.80,4.19,19.52,0.58,14.30,32.33,0.54,374.48,404.01,18.55
2015-07-17,6,HH,Oa,-888.88,-888.88,43.43,23.02,5.88,2.26,Y,1.05,18.31,0.87,5.92,25.20,0.38,13.65,12.02,5.63,-888.88,1180.67,-888.88
2015-07-17,6,HH,Oa,4.37,-22.97,32.28,19.70,3.13,2.92,Y,3.07,21.61,5.18,5.86,18.66,0.26,8.23,17.32,7.47,-999.99,686.31,-999.99
2015-07-17,6,HH,Bh,-888.88,-888.88,31.08,28.73,1.27,2.13,Y,0.90,18.38,4.81,4.87,18.23,0.49,11.36,15.94,0.18,-888.88,-888.88,-888.88
2015-07-17,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,501.59,-999.99
